stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	preferredName_A_Disease	preferredName_B_Disease	disease
9606.ENSP00000340944	9606.ENSP00000380638	PTPN11	PTK2B	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	acute leukemia;leukemia;ALL	acute leukemia;leukemia;ALL;AML;ALL::acute leukemia;leukemia;ALL
9606.ENSP00000340944	9606.ENSP00000358548	PTPN11	NRAS	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	acute leukemia;leukemia;ALL;AML;ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000340944	9606.ENSP00000358548	PTPN11	NRAS	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	acute leukemia;leukemia;ALL;AML;ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000340944	9606.ENSP00000343204	PTPN11	JAK1	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	T-ALL;ALL	acute leukemia;leukemia;ALL;AML;ALL::T-ALL;ALL
9606.ENSP00000340944	9606.ENSP00000343204	PTPN11	JAK1	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	T-ALL;ALL	acute leukemia;leukemia;ALL;AML;ALL::T-ALL;ALL
9606.ENSP00000340944	9606.ENSP00000428056	PTPN11	PIK3R1	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	AML;AML	acute leukemia;leukemia;ALL;AML;ALL::AML;AML
9606.ENSP00000340944	9606.ENSP00000428056	PTPN11	PIK3R1	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	AML;AML	acute leukemia;leukemia;ALL;AML;ALL::AML;AML
9606.ENSP00000340944	9606.ENSP00000371067	PTPN11	JAK2	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	acute leukemia;leukemia;ALL;ALL	acute leukemia;leukemia;ALL;AML;ALL::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000340944	9606.ENSP00000371067	PTPN11	JAK2	9606	high (0.8 <= score < 1)	acute leukemia;leukemia;ALL;AML;ALL	acute leukemia;leukemia;ALL;ALL	acute leukemia;leukemia;ALL;AML;ALL::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000343204	9606.ENSP00000442788	JAK1	TET2	9606	Low (score <0.5)	T-ALL;ALL	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	T-ALL;ALL::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000343204	9606.ENSP00000442788	JAK1	TET2	9606	Low (score <0.5)	T-ALL;ALL	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	T-ALL;ALL::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000343204	9606.ENSP00000364839	JAK1	ASXL1	9606	Low (score <0.5)	T-ALL;ALL	AML;leukemia;AML	T-ALL;ALL::AML;leukemia;AML
9606.ENSP00000343204	9606.ENSP00000364839	JAK1	ASXL1	9606	Low (score <0.5)	T-ALL;ALL	AML;leukemia;AML	T-ALL;ALL::AML;leukemia;AML
9606.ENSP00000343204	9606.ENSP00000418915	JAK1	CDKN2A	9606	Low (score <0.5)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000418915	JAK1	CDKN2A	9606	Low (score <0.5)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000351015	JAK1	NF1	9606	Low (score <0.5)	T-ALL;ALL	acute leukemia;leukemia;ALL;AML	T-ALL;ALL::acute leukemia;leukemia;ALL;AML
9606.ENSP00000343204	9606.ENSP00000351015	JAK1	NF1	9606	Low (score <0.5)	T-ALL;ALL	acute leukemia;leukemia;ALL;AML	T-ALL;ALL::acute leukemia;leukemia;ALL;AML
9606.ENSP00000343204	9606.ENSP00000354558	JAK1	MTOR	9606	Low (score <0.5)	T-ALL;ALL	NA	T-ALL;ALL::NA
9606.ENSP00000343204	9606.ENSP00000354558	JAK1	MTOR	9606	Low (score <0.5)	T-ALL;ALL	NA	T-ALL;ALL::NA
9606.ENSP00000343204	9606.ENSP00000370697	JAK1	P2RY8	9606	Low (score <0.5)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000370697	JAK1	P2RY8	9606	Low (score <0.5)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000368632	JAK1	GATA3	9606	Low (score <0.5)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000368632	JAK1	GATA3	9606	Low (score <0.5)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000379658	JAK1	ETV6	9606	Low (score <0.5)	T-ALL;ALL	T-ALL;ALL;AML	T-ALL;ALL::T-ALL;ALL;AML
9606.ENSP00000343204	9606.ENSP00000379658	JAK1	ETV6	9606	Low (score <0.5)	T-ALL;ALL	T-ALL;ALL;AML	T-ALL;ALL::T-ALL;ALL;AML
9606.ENSP00000343204	9606.ENSP00000345492	JAK1	SH2B3	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000345492	JAK1	SH2B3	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000479618	JAK1	MYC	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	T-ALL;AML	T-ALL;ALL::T-ALL;AML
9606.ENSP00000343204	9606.ENSP00000479618	JAK1	MYC	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	T-ALL;AML	T-ALL;ALL::T-ALL;AML
9606.ENSP00000343204	9606.ENSP00000361423	JAK1	ABL1	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	T-ALL;ALL	T-ALL;ALL::T-ALL;ALL
9606.ENSP00000343204	9606.ENSP00000361423	JAK1	ABL1	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	T-ALL;ALL	T-ALL;ALL::T-ALL;ALL
9606.ENSP00000343204	9606.ENSP00000361021	JAK1	PTEN	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	T-ALL;ALL	T-ALL;ALL::T-ALL;ALL
9606.ENSP00000343204	9606.ENSP00000361021	JAK1	PTEN	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	T-ALL;ALL	T-ALL;ALL::T-ALL;ALL
9606.ENSP00000343204	9606.ENSP00000381601	JAK1	MX1	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	NA	T-ALL;ALL::NA
9606.ENSP00000343204	9606.ENSP00000381601	JAK1	MX1	9606	Medium (0.5 <= score < 0.8)	T-ALL;ALL	NA	T-ALL;ALL::NA
9606.ENSP00000343204	9606.ENSP00000380019	JAK1	ZNF384	9606	high (0.8 <= score < 1)	T-ALL;ALL	B-ALL;-ALL;ALL	T-ALL;ALL::B-ALL;-ALL;ALL
9606.ENSP00000343204	9606.ENSP00000380019	JAK1	ZNF384	9606	high (0.8 <= score < 1)	T-ALL;ALL	B-ALL;-ALL;ALL	T-ALL;ALL::B-ALL;-ALL;ALL
9606.ENSP00000343204	9606.ENSP00000383641	JAK1	CRLF2	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL
9606.ENSP00000343204	9606.ENSP00000383641	JAK1	CRLF2	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL
9606.ENSP00000343204	9606.ENSP00000381185	JAK1	BCL2	9606	high (0.8 <= score < 1)	T-ALL;ALL	AML;ALL	T-ALL;ALL::AML;ALL
9606.ENSP00000343204	9606.ENSP00000381185	JAK1	BCL2	9606	high (0.8 <= score < 1)	T-ALL;ALL	AML;ALL	T-ALL;ALL::AML;ALL
9606.ENSP00000343204	9606.ENSP00000344544	JAK1	IKZF3	9606	high (0.8 <= score < 1)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000344544	JAK1	IKZF3	9606	high (0.8 <= score < 1)	T-ALL;ALL	ALL	T-ALL;ALL::ALL
9606.ENSP00000343204	9606.ENSP00000451828	JAK1	AKT1	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL;ALL::acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL
9606.ENSP00000343204	9606.ENSP00000451828	JAK1	AKT1	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL;ALL::acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL
9606.ENSP00000343204	9606.ENSP00000371067	JAK1	JAK2	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000343204	9606.ENSP00000371067	JAK1	JAK2	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000343204	9606.ENSP00000380638	JAK1	PTK2B	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL
9606.ENSP00000343204	9606.ENSP00000380638	JAK1	PTK2B	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL
9606.ENSP00000343204	9606.ENSP00000358548	JAK1	NRAS	9606	high (0.8 <= score < 1)	T-ALL;ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	T-ALL;ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000343204	9606.ENSP00000358548	JAK1	NRAS	9606	high (0.8 <= score < 1)	T-ALL;ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	T-ALL;ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000343204	9606.ENSP00000431885	JAK1	TYK2	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL
9606.ENSP00000343204	9606.ENSP00000431885	JAK1	TYK2	9606	high (0.8 <= score < 1)	T-ALL;ALL	acute leukemia;leukemia;ALL	T-ALL;ALL::acute leukemia;leukemia;ALL
9606.ENSP00000343204	9606.ENSP00000391676	JAK1	JAK3	9606	high (0.8 <= score < 1)	T-ALL;ALL	T-ALL	T-ALL;ALL::T-ALL
9606.ENSP00000343204	9606.ENSP00000391676	JAK1	JAK3	9606	high (0.8 <= score < 1)	T-ALL;ALL	T-ALL	T-ALL;ALL::T-ALL
9606.ENSP00000343204	9606.ENSP00000391592	JAK1	PTPN6	9606	high (0.8 <= score < 1)	T-ALL;ALL	ATLL;ALL;Adult T-cell Lymphocytic Leukemia;leukemia and lymphoma;ATLL	T-ALL;ALL::ATLL;ALL;Adult T-cell Lymphocytic Leukemia;leukemia and lymphoma;ATLL
9606.ENSP00000343204	9606.ENSP00000391592	JAK1	PTPN6	9606	high (0.8 <= score < 1)	T-ALL;ALL	ATLL;ALL;Adult T-cell Lymphocytic Leukemia;leukemia and lymphoma;ATLL	T-ALL;ALL::ATLL;ALL;Adult T-cell Lymphocytic Leukemia;leukemia and lymphoma;ATLL
9606.ENSP00000343204	9606.ENSP00000428056	JAK1	PIK3R1	9606	high (0.8 <= score < 1)	T-ALL;ALL	AML;AML	T-ALL;ALL::AML;AML
9606.ENSP00000343204	9606.ENSP00000428056	JAK1	PIK3R1	9606	high (0.8 <= score < 1)	T-ALL;ALL	AML;AML	T-ALL;ALL::AML;AML
9606.ENSP00000343619	9606.ENSP00000367203	HOXA9	KDM6A	9606	Low (score <0.5)	NA	T-ALL	NA::T-ALL
9606.ENSP00000343619	9606.ENSP00000367203	HOXA9	KDM6A	9606	Low (score <0.5)	NA	T-ALL	NA::T-ALL
9606.ENSP00000343619	9606.ENSP00000361423	HOXA9	ABL1	9606	Low (score <0.5)	NA	T-ALL;ALL	NA::T-ALL;ALL
9606.ENSP00000343619	9606.ENSP00000361423	HOXA9	ABL1	9606	Low (score <0.5)	NA	T-ALL;ALL	NA::T-ALL;ALL
9606.ENSP00000343619	9606.ENSP00000379658	HOXA9	ETV6	9606	Low (score <0.5)	NA	T-ALL;ALL;AML	NA::T-ALL;ALL;AML
9606.ENSP00000343619	9606.ENSP00000379658	HOXA9	ETV6	9606	Low (score <0.5)	NA	T-ALL;ALL;AML	NA::T-ALL;ALL;AML
9606.ENSP00000343619	9606.ENSP00000442788	HOXA9	TET2	9606	Low (score <0.5)	NA	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	NA::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000343619	9606.ENSP00000442788	HOXA9	TET2	9606	Low (score <0.5)	NA	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	NA::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000343619	9606.ENSP00000418915	HOXA9	CDKN2A	9606	Low (score <0.5)	NA	ALL	NA::ALL
9606.ENSP00000343619	9606.ENSP00000418915	HOXA9	CDKN2A	9606	Low (score <0.5)	NA	ALL	NA::ALL
9606.ENSP00000343619	9606.ENSP00000395929	HOXA9	NSD1	9606	Low (score <0.5)	NA	AML;AML;T-ALL;AML	NA::AML;AML;T-ALL;AML
9606.ENSP00000343619	9606.ENSP00000395929	HOXA9	NSD1	9606	Low (score <0.5)	NA	AML;AML;T-ALL;AML	NA::AML;AML;T-ALL;AML
9606.ENSP00000343619	9606.ENSP00000479618	HOXA9	MYC	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;AML	NA::T-ALL;AML
9606.ENSP00000343619	9606.ENSP00000479618	HOXA9	MYC	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;AML	NA::T-ALL;AML
9606.ENSP00000343619	9606.ENSP00000351446	HOXA9	WDR5	9606	Medium (0.5 <= score < 0.8)	NA	AML	NA::AML
9606.ENSP00000343619	9606.ENSP00000351446	HOXA9	WDR5	9606	Medium (0.5 <= score < 0.8)	NA	AML	NA::AML
9606.ENSP00000343619	9606.ENSP00000364839	HOXA9	ASXL1	9606	Medium (0.5 <= score < 0.8)	NA	AML;leukemia;AML	NA::AML;leukemia;AML
9606.ENSP00000343619	9606.ENSP00000364839	HOXA9	ASXL1	9606	Medium (0.5 <= score < 0.8)	NA	AML;leukemia;AML	NA::AML;leukemia;AML
9606.ENSP00000343619	9606.ENSP00000381657	HOXA9	DOT1L	9606	Medium (0.5 <= score < 0.8)	NA	leukaemia;leukaemia;MLL;Acute Myeloid Leukemia;AML;leukemia	NA::leukaemia;leukaemia;MLL;Acute Myeloid Leukemia;AML;leukemia
9606.ENSP00000343619	9606.ENSP00000381657	HOXA9	DOT1L	9606	Medium (0.5 <= score < 0.8)	NA	leukaemia;leukaemia;MLL;Acute Myeloid Leukemia;AML;leukemia	NA::leukaemia;leukaemia;MLL;Acute Myeloid Leukemia;AML;leukemia
9606.ENSP00000343619	9606.ENSP00000436786	HOXA9	KMT2A	9606	high (0.8 <= score < 1)	NA	ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML	NA::ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML
9606.ENSP00000343619	9606.ENSP00000436786	HOXA9	KMT2A	9606	high (0.8 <= score < 1)	NA	ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML	NA::ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML
9606.ENSP00000343619	9606.ENSP00000405890	HOXA9	PBX1	9606	high (0.8 <= score < 1)	NA	Leukemia;leukemia;ALL	NA::Leukemia;leukemia;ALL
9606.ENSP00000343619	9606.ENSP00000405890	HOXA9	PBX1	9606	high (0.8 <= score < 1)	NA	Leukemia;leukemia;ALL	NA::Leukemia;leukemia;ALL
9606.ENSP00000344544	9606.ENSP00000479618	IKZF3	MYC	9606	Low (score <0.5)	ALL	T-ALL;AML	ALL::T-ALL;AML
9606.ENSP00000344544	9606.ENSP00000479618	IKZF3	MYC	9606	Low (score <0.5)	ALL	T-ALL;AML	ALL::T-ALL;AML
9606.ENSP00000344544	9606.ENSP00000361423	IKZF3	ABL1	9606	Low (score <0.5)	ALL	T-ALL;ALL	ALL::T-ALL;ALL
9606.ENSP00000344544	9606.ENSP00000361423	IKZF3	ABL1	9606	Low (score <0.5)	ALL	T-ALL;ALL	ALL::T-ALL;ALL
9606.ENSP00000344544	9606.ENSP00000437940	IKZF3	CD19	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000344544	9606.ENSP00000437940	IKZF3	CD19	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000344544	9606.ENSP00000370697	IKZF3	P2RY8	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000344544	9606.ENSP00000370697	IKZF3	P2RY8	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000344544	9606.ENSP00000368632	IKZF3	GATA3	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000344544	9606.ENSP00000368632	IKZF3	GATA3	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000344544	9606.ENSP00000350844	IKZF3	PAX5	9606	Medium (0.5 <= score < 0.8)	ALL	NA	ALL::NA
9606.ENSP00000344544	9606.ENSP00000350844	IKZF3	PAX5	9606	Medium (0.5 <= score < 0.8)	ALL	NA	ALL::NA
9606.ENSP00000344544	9606.ENSP00000381185	IKZF3	BCL2	9606	high (0.8 <= score < 1)	ALL	AML;ALL	ALL::AML;ALL
9606.ENSP00000344544	9606.ENSP00000381185	IKZF3	BCL2	9606	high (0.8 <= score < 1)	ALL	AML;ALL	ALL::AML;ALL
9606.ENSP00000344544	9606.ENSP00000358548	IKZF3	NRAS	9606	high (0.8 <= score < 1)	ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000344544	9606.ENSP00000358548	IKZF3	NRAS	9606	high (0.8 <= score < 1)	ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000344544	9606.ENSP00000391676	IKZF3	JAK3	9606	high (0.8 <= score < 1)	ALL	T-ALL	ALL::T-ALL
9606.ENSP00000344544	9606.ENSP00000391676	IKZF3	JAK3	9606	high (0.8 <= score < 1)	ALL	T-ALL	ALL::T-ALL
9606.ENSP00000344546	9606.ENSP00000418915	ARID1B	CDKN2A	9606	Low (score <0.5)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::ALL
9606.ENSP00000344546	9606.ENSP00000418915	ARID1B	CDKN2A	9606	Low (score <0.5)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::ALL
9606.ENSP00000344546	9606.ENSP00000367203	ARID1B	KDM6A	9606	Low (score <0.5)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::T-ALL
9606.ENSP00000344546	9606.ENSP00000367203	ARID1B	KDM6A	9606	Low (score <0.5)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::T-ALL
9606.ENSP00000344546	9606.ENSP00000351015	ARID1B	NF1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	acute leukemia;leukemia;ALL;AML	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::acute leukemia;leukemia;ALL;AML
9606.ENSP00000344546	9606.ENSP00000351015	ARID1B	NF1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	acute leukemia;leukemia;ALL;AML	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::acute leukemia;leukemia;ALL;AML
9606.ENSP00000344546	9606.ENSP00000361021	ARID1B	PTEN	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL;ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::T-ALL;ALL
9606.ENSP00000344546	9606.ENSP00000361021	ARID1B	PTEN	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL;ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::T-ALL;ALL
9606.ENSP00000344546	9606.ENSP00000414516	ARID1B	SS18	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	B-ALL;-ALL;ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::B-ALL;-ALL;ALL
9606.ENSP00000344546	9606.ENSP00000414516	ARID1B	SS18	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	B-ALL;-ALL;ALL	B-ALL;-ALL;ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL::B-ALL;-ALL;ALL
9606.ENSP00000345492	9606.ENSP00000358548	SH2B3	NRAS	9606	Low (score <0.5)	ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000345492	9606.ENSP00000358548	SH2B3	NRAS	9606	Low (score <0.5)	ALL	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	ALL::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000345492	9606.ENSP00000370697	SH2B3	P2RY8	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000345492	9606.ENSP00000370697	SH2B3	P2RY8	9606	Low (score <0.5)	ALL	ALL	ALL::ALL
9606.ENSP00000345492	9606.ENSP00000431885	SH2B3	TYK2	9606	Low (score <0.5)	ALL	acute leukemia;leukemia;ALL	ALL::acute leukemia;leukemia;ALL
9606.ENSP00000345492	9606.ENSP00000431885	SH2B3	TYK2	9606	Low (score <0.5)	ALL	acute leukemia;leukemia;ALL	ALL::acute leukemia;leukemia;ALL
9606.ENSP00000345492	9606.ENSP00000383641	SH2B3	CRLF2	9606	Low (score <0.5)	ALL	acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL	ALL::acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL
9606.ENSP00000345492	9606.ENSP00000383641	SH2B3	CRLF2	9606	Low (score <0.5)	ALL	acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL	ALL::acute leukemia;leukemia;ALL;B-ALLs;ALL;ALL;B-ALL;ALL;ALL
9606.ENSP00000345492	9606.ENSP00000379658	SH2B3	ETV6	9606	Medium (0.5 <= score < 0.8)	ALL	T-ALL;ALL;AML	ALL::T-ALL;ALL;AML
9606.ENSP00000345492	9606.ENSP00000379658	SH2B3	ETV6	9606	Medium (0.5 <= score < 0.8)	ALL	T-ALL;ALL;AML	ALL::T-ALL;ALL;AML
9606.ENSP00000345492	9606.ENSP00000376276	SH2B3	SRSF2	9606	Medium (0.5 <= score < 0.8)	ALL	AML;leukemia	ALL::AML;leukemia
9606.ENSP00000345492	9606.ENSP00000376276	SH2B3	SRSF2	9606	Medium (0.5 <= score < 0.8)	ALL	AML;leukemia	ALL::AML;leukemia
9606.ENSP00000345492	9606.ENSP00000391676	SH2B3	JAK3	9606	Medium (0.5 <= score < 0.8)	ALL	T-ALL	ALL::T-ALL
9606.ENSP00000345492	9606.ENSP00000391676	SH2B3	JAK3	9606	Medium (0.5 <= score < 0.8)	ALL	T-ALL	ALL::T-ALL
9606.ENSP00000345492	9606.ENSP00000442788	SH2B3	TET2	9606	Medium (0.5 <= score < 0.8)	ALL	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	ALL::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000345492	9606.ENSP00000442788	SH2B3	TET2	9606	Medium (0.5 <= score < 0.8)	ALL	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	ALL::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000345492	9606.ENSP00000364839	SH2B3	ASXL1	9606	Medium (0.5 <= score < 0.8)	ALL	AML;leukemia;AML	ALL::AML;leukemia;AML
9606.ENSP00000345492	9606.ENSP00000364839	SH2B3	ASXL1	9606	Medium (0.5 <= score < 0.8)	ALL	AML;leukemia;AML	ALL::AML;leukemia;AML
9606.ENSP00000345492	9606.ENSP00000354207	SH2B3	NTRK3	9606	high (0.8 <= score < 1)	ALL	acute leukemia;leukemia;ALL	ALL::acute leukemia;leukemia;ALL
9606.ENSP00000345492	9606.ENSP00000354207	SH2B3	NTRK3	9606	high (0.8 <= score < 1)	ALL	acute leukemia;leukemia;ALL	ALL::acute leukemia;leukemia;ALL
9606.ENSP00000345492	9606.ENSP00000371067	SH2B3	JAK2	9606	high (0.8 <= score < 1)	ALL	acute leukemia;leukemia;ALL;ALL	ALL::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000345492	9606.ENSP00000371067	SH2B3	JAK2	9606	high (0.8 <= score < 1)	ALL	acute leukemia;leukemia;ALL;ALL	ALL::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000346879	9606.ENSP00000361021	NKX2-1	PTEN	9606	Low (score <0.5)	T-ALL	T-ALL;ALL	T-ALL::T-ALL;ALL
